,Order Quantity,Unit Price,Discount,Sales,Profit,Customer Segment_Consumer,Customer Segment_Corporate,Customer Segment_Home Office,Customer Segment_Small Business,Customer Segment_nan
445,19,2.78,0.05,53.94,-6.53,0,0,0,1,0
446,7,6.47,0.02,46.94,7.34,0,0,0,1,0
447,20,3.93,0.03,77.99,19.68,0,0,0,1,0
448,44,136.98,0.08,5735.79,828.27,0,1,0,0,0
449,47,4.13,0.07,186.93,56.44,0,1,0,0,0
450,41,5.81,0.07,241.1,-243.24,0,0,0,1,0
451,49,9.65,0.04,491.93,-53.62,0,0,0,1,0
452,10,58.14,0.01,623.71,-213.32,0,0,0,1,0
453,44,110.99,0.04,4263.9315,1411.03,0,1,0,0,0
454,10,279.81,0.08,2700.41,258.01,0,0,1,0,0
455,20,78.65,0.05,1583.06,328.0,0,1,0,0,0
456,21,35.44,0.0,756.6,299.59,0,0,0,1,0
457,17,11.66,0.01,207.19,-85.91,1,0,0,0,0
458,8,10.48,0.06,88.0,-6.38,1,0,0,0,0
459,31,6.28,0.09,196.74,-61.59,0,0,0,1,0
460,21,22.98,0.07,471.24,115.54,0,0,1,0,0
461,1,300.98,0.01,368.66,-165.6,0,1,0,0,0
462,14,155.06,0.03,2232.06,542.16,1,0,0,0,0
463,7,55.94,0.1,387.17,-204.65,0,1,0,0,0
464,28,5.28,0.02,168.57,16.65,0,1,0,0,0
465,50,7.59,0.0,413.86,39.29,0,0,0,1,0
466,31,5.98,0.09,178.45,-104.96,0,0,0,1,0
467,1,2550.14,0.0,2728.65,-5572.39,0,1,0,0,0
468,13,55.48,0.0,735.54,171.82,1,0,0,0,0
469,47,28.99,0.1,1060.0605,-71.03,0,1,0,0,0
470,39,4.91,0.1,199.39,101.13,0,0,1,0,0
471,11,259.71,0.09,2770.35,-202.58,0,0,1,0,0
472,32,59.78,0.05,1882.12,584.15,0,0,0,1,0
473,44,4.13,0.05,186.94,85.81,0,0,0,1,0
474,12,30.98,0.01,407.2,-8.42,0,0,0,1,0
475,26,7.38,0.0,208.6,-56.45,1,0,0,0,0
476,29,26.38,0.01,778.38,257.32,0,0,0,1,0
477,24,2.16,0.03,60.36,-119.62,0,1,0,0,0
478,36,50.98,0.03,1936.3,278.12,0,1,0,0,0
479,4,2.08,0.0,14.23,-4.43,0,1,0,0,0
480,39,6.48,0.02,272.07,-206.46,0,1,0,0,0
481,5,64.98,0.09,325.43,-76.11,0,1,0,0,0
482,42,19.23,0.04,843.53,268.32,0,0,1,0,0
483,23,300.98,0.05,6641.14,673.77,0,0,0,1,0
484,21,500.98,0.07,10469.03,2608.72,0,0,0,1,0
485,18,45.19,0.04,835.55,171.59,0,0,0,1,0
486,18,11.97,0.08,215.93,-41.87,0,0,0,1,0
487,30,4.55,0.05,140.24,32.87,0,0,0,1,0
488,10,28.48,0.09,266.94,19.2,0,1,0,0,0
489,26,4.14,0.06,113.85,-93.93,0,1,0,0,0
490,7,12.53,0.09,83.81,21.92,1,0,0,0,0
491,36,5.85,0.03,218.81,7.45,1,0,0,0,0
492,42,280.98,0.02,9502.736,-945.56,0,1,0,0,0
493,32,177.98,0.04,5686.25,2109.21,0,1,0,0,0
494,16,50.98,0.04,797.24,11.46,0,1,0,0,0
495,20,48.04,0.06,963.3,367.12,0,0,0,1,0
496,34,2.61,0.0,94.56,37.73,0,0,0,1,0
497,45,15.99,0.07,712.04,-110.93,1,0,0,0,0
498,36,8.04,0.08,283.21,-196.06,0,1,0,0,0
499,18,2.23,0.04,45.8,-52.92,0,1,0,0,0
500,42,12.95,0.05,557.85,89.45,1,0,0,0,0
501,37,115.99,0.02,4261.94,4.15,1,0,0,0,0
502,38,65.99,0.06,2071.3395,324.93,0,0,1,0,0
503,14,15.98,0.05,222.91,20.21,0,1,0,0,0
504,12,140.85,0.09,1634.98,-120.45,0,0,0,1,0
505,50,4.28,0.06,204.11,28.71,0,0,1,0,0
506,18,56.96,0.01,1038.4,112.36,0,1,0,0,0
507,1,279.48,0.05,305.82,-232.24,0,1,0,0,0
508,46,165.98,0.1,7441.29,2665.4,0,1,0,0,0
509,17,3.08,0.01,55.45,21.42,0,1,0,0,0
510,37,128.24,0.04,4896.93,1467.82,0,0,1,0,0
511,42,10.98,0.07,433.68,44.1,0,1,0,0,0
512,24,29.89,0.01,717.29,191.29,0,0,1,0,0
513,36,40.48,0.1,1423.35,-580.32,0,1,0,0,0
514,30,35.99,0.05,932.892,458.98,1,0,0,0,0
515,36,180.98,0.1,5977.63,-86.68,1,0,0,0,0
516,6,150.98,0.1,906.02,-382.38,0,0,0,1,0
517,43,3.81,0.01,170.88,-149.09,0,0,0,1,0
518,40,11.5,0.08,434.62,-68.98,0,1,0,0,0
519,38,22.99,0.06,871.25,-14.31,0,1,0,0,0
520,46,11.66,0.05,537.87,-162.24,0,1,0,0,0
521,50,12.88,0.09,608.21,-175.13,1,0,0,0,0
522,17,15.28,0.02,285.84,-27.26,0,0,1,0,0
523,40,300.98,0.01,12450.48,3030.16,0,0,1,0,0
524,39,65.99,0.09,2083.0525,354.96,0,0,1,0,0
525,49,4.91,0.04,233.28,112.35,0,0,1,0,0
526,1,27.75,0.09,47.01,-19.32,0,0,1,0,0
527,32,110.98,0.09,3245.73,569.57,0,1,0,0,0
528,27,2.18,0.07,63.02,-119.66,0,1,0,0,0
529,9,699.99,0.02,6420.87,-690.21,0,1,0,0,0
530,25,110.99,0.04,2407.693,424.14,0,1,0,0,0
531,31,3.38,0.04,109.49,26.09,0,1,0,0,0
532,31,8.74,0.0,283.17,119.64,0,0,1,0,0
533,6,2.78,0.07,17.0,-4.61,0,1,0,0,0
534,15,4.14,0.04,67.41,-49.6,0,1,0,0,0
535,19,6.48,0.05,130.67,-77.18,0,1,0,0,0
536,21,3.28,0.01,77.62,-50.88,0,1,0,0,0
537,45,9.78,0.05,440.39,186.64,0,1,0,0,0
538,27,3.28,0.02,96.99,-66.35,0,1,0,0,0
539,46,12.95,0.09,590.43,82.59,1,0,0,0,0
540,8,24.92,0.0,216.33,-17.37,1,0,0,0,0
541,38,83.1,0.04,3152.75,1166.4,0,1,0,0,0
542,42,90.98,0.07,3609.88,-1396.22,0,1,0,0,0
543,26,6.48,0.04,188.05,-21.41,0,1,0,0,0
544,42,39.99,0.07,1681.6,167.37,0,1,0,0,0
545,17,300.98,0.07,5203.9,636.2,0,1,0,0,0
546,33,20.98,0.01,744.12,-1163.21,0,1,0,0,0
547,48,5.98,0.04,293.3,-193.48,0,1,0,0,0
548,9,5.28,0.06,50.93,-34.98,1,0,0,0,0
549,44,18.97,0.08,792.8,26.27,1,0,0,0,0
550,14,65.99,0.06,782.4505,-11.4,1,0,0,0,0
551,44,4.82,0.01,226.18,-115.54,0,1,0,0,0
552,17,125.99,0.0,1856.9695,176.87,0,0,0,1,0
553,43,5.78,0.08,241.19,-103.65,1,0,0,0,0
554,30,140.98,0.04,4177.52,-443.78,0,1,0,0,0
555,26,122.99,0.05,3351.08,-1086.43,0,1,0,0,0
556,29,5.43,0.07,159.11,64.01,1,0,0,0,0
557,44,28.48,0.1,1127.81,425.08,0,1,0,0,0
558,27,363.25,0.08,9293.82,2437.17,0,0,0,1,0
559,27,2.88,0.0,80.79,12.58,0,0,0,1,0
560,18,49.99,0.06,925.03,-3.68,0,1,0,0,0
561,27,19.99,0.03,566.12,-19.33,0,1,0,0,0
562,8,40.98,0.07,327.61,54.9,0,1,0,0,0
563,16,10.64,0.04,178.4,20.08,0,1,0,0,0
564,40,2.78,0.03,115.01,5.81,0,1,0,0,0
565,29,5.98,0.03,181.83,-43.36,0,0,0,1,0
566,38,23.99,0.03,952.47,270.69,0,1,0,0,0
567,3,65.99,0.07,171.9635,-296.37,0,1,0,0,0
568,5,499.99,0.04,2543.95,-1011.32,0,1,0,0,0
569,3,100.98,0.1,317.95,-144.43,1,0,0,0,0
570,8,51.65,0.03,435.29,122.41,1,0,0,0,0
571,34,28.53,0.08,937.04,391.6,0,1,0,0,0
572,17,99.99,0.07,1616.64,26.94,0,1,0,0,0
573,18,21.38,0.04,404.3,-27.34,0,1,0,0,0
574,43,348.21,0.05,11674.968,715.18,0,1,0,0,0
575,24,60.98,0.03,1482.81,-678.63,0,1,0,0,0
576,23,290.98,0.02,6693.28,40.32,0,1,0,0,0
577,10,30.98,0.05,309.3,-77.89,0,1,0,0,0
578,44,10.06,0.02,444.52,161.13,1,0,0,0,0
579,50,14.2,0.03,742.21,122.21,0,1,0,0,0
580,15,65.99,0.0,896.1805,82.04,0,1,0,0,0
581,19,5.98,0.07,120.56,-79.35,0,1,0,0,0
582,46,65.99,0.03,2640.6865,751.38,0,1,0,0,0
583,15,549.99,0.0,8662.34,-704.66,0,1,0,0,0
584,24,68.81,0.06,1689.97,-564.74,0,1,0,0,0
585,20,5.18,0.05,112.03,-57.99,0,0,0,1,0
586,6,420.98,0.07,2528.49,580.15,0,1,0,0,0
587,42,29.18,0.09,1146.11,330.63,0,1,0,0,0
588,16,6.68,0.1,102.5,13.84,0,0,1,0,0
589,36,225.04,0.07,7783.36,3506.24,1,0,0,0,0
590,21,2.84,0.0,61.76,4.34,1,0,0,0,0
591,36,31.76,0.0,1280.34,-1048.25,1,0,0,0,0
592,12,6.28,0.09,76.61,-31.83,0,1,0,0,0
593,38,39.48,0.04,1483.44,439.77,1,0,0,0,0
594,39,3.7,0.04,145.68,12.0,1,0,0,0,0
595,45,11.29,0.08,500.48,-48.2,0,0,1,0,0
596,50,195.99,0.06,8221.2935,2342.21,0,1,0,0,0
597,7,172.99,0.06,1158.26,170.08,0,1,0,0,0
598,9,30.98,0.0,298.52,73.19,0,1,0,0,0
599,34,19.98,0.04,667.35,80.92,0,1,0,0,0
600,31,125.99,0.08,3206.965,575.33,0,1,0,0,0
601,30,238.4,0.1,6654.39,1151.69,0,0,0,1,0
602,21,199.99,0.03,4429.69,983.55,0,0,0,1,0
603,42,5.68,0.05,239.35,78.96,0,0,0,1,0
604,34,19.98,0.07,684.66,35.09,0,0,0,1,0
605,28,90.97,0.09,2531.35,415.55,1,0,0,0,0
606,15,1.48,0.03,22.45,0.78,0,0,1,0,0
607,44,180.98,0.06,7765.13,433.63,0,0,1,0,0
608,44,60.22,0.09,2435.32,650.56,0,1,0,0,0
609,21,199.99,0.07,4242.76,340.88,0,1,0,0,0
610,1,12.22,0.1,14.4,-7.39,0,1,0,0,0
611,16,5.98,0.1,92.06,5.66,1,0,0,0,0
612,33,5.84,0.01,199.62,42.34,1,0,0,0,0
613,40,4.91,0.08,196.5,-99.76,0,1,0,0,0
614,1,3499.99,0.01,3672.89,-3061.82,0,1,0,0,0
615,8,5.84,0.03,46.97,-0.01,0,1,0,0,0
616,45,550.98,0.02,20333.816,-1430.45,0,0,0,1,0
617,37,45.19,0.06,1697.44,523.43,0,1,0,0,0
618,15,45.99,0.05,572.4325,-19.44,0,1,0,0,0
619,41,8.12,0.06,322.03,-82.83,0,1,0,0,0
620,49,51.65,0.05,2470.84,25.04,0,1,0,0,0
621,2,6.68,0.01,15.26,-7.51,0,1,0,0,0
622,39,175.99,0.1,5250.6625,930.99,0,1,0,0,0
623,23,499.99,0.08,10791.38,-234.79,0,1,0,0,0
624,1,22.23,0.04,26.68,-10.74,0,1,0,0,0
625,27,4.84,0.07,123.46,26.66,0,0,0,1,0
626,28,20.15,0.04,588.54,-30.72,1,0,0,0,0
627,44,6.48,0.04,284.38,-62.43,0,0,1,0,0
628,49,3.52,0.08,165.51,-269.91,1,0,0,0,0
629,29,67.28,0.02,2046.81,469.28,0,0,0,1,0
630,10,2.89,0.02,28.81,7.15,0,1,0,0,0
631,35,41.32,0.08,1445.6,126.03,0,1,0,0,0
632,13,8.95,0.06,119.03,29.62,0,1,0,0,0
633,2,13.79,0.09,34.88,-22.12,1,0,0,0,0
634,13,100.98,0.04,1272.83,250.47,0,0,0,1,0
635,25,6.48,0.09,165.36,-94.79,0,0,0,1,0
636,9,100.98,0.1,883.37,51.3,0,0,1,0,0
637,38,599.99,0.0,23255.61,-734.33,0,1,0,0,0
638,8,2.6,0.02,23.19,-13.27,0,1,0,0,0
639,31,20.98,0.09,639.19,274.9,0,1,0,0,0
640,4,3.48,0.08,62.45,-141.76,0,1,0,0,0
641,42,3.69,0.06,152.55,-20.27,0,1,0,0,0
642,36,4.28,0.09,152.96,-123.87,0,1,0,0,0
643,19,420.98,0.06,7608.88,3049.45,0,0,1,0,0
644,50,26.48,0.1,1270.03,221.81,0,0,1,0,0
645,18,5.68,0.06,101.34,26.11,0,1,0,0,0
646,26,15.01,0.06,393.59,-8.08,0,0,0,1,0
647,14,40.48,0.09,551.18,-326.97,0,0,0,1,0
648,1,12.28,0.05,18.73,-6.68,0,0,0,1,0
649,32,8.85,0.03,294.04,-5.53,0,1,0,0,0
650,18,110.98,0.05,2022.65,-157.63,0,1,0,0,0
651,24,104.85,0.09,2289.92,1037.55,1,0,0,0,0
652,36,50.98,0.06,1773.86,133.3,0,1,0,0,0
653,35,14.58,0.0,543.22,68.44,0,1,0,0,0
654,18,45.98,0.06,813.9,256.66,0,1,0,0,0
655,44,19.98,0.03,865.27,11.55,0,0,1,0,0
656,41,10.97,0.06,429.28,-168.95,0,0,1,0,0
657,31,10.98,0.04,341.71,32.19,0,1,0,0,0
658,46,14.27,0.07,648.26,30.48,0,1,0,0,0
659,46,9.49,0.1,410.43,-54.58,0,1,0,0,0
660,43,216.6,0.0,9750.55,1061.61,0,0,0,1,0
661,39,22.23,0.07,835.55,326.43,1,0,0,0,0
662,38,55.99,0.07,1799.6115,557.6,1,0,0,0,0
663,50,29.89,0.07,1441.57,475.26,0,1,0,0,0
664,20,8.34,0.03,173.09,-6.71,0,1,0,0,0
665,38,124.49,0.01,5016.25,-189.35,0,0,0,1,0
666,47,19.98,0.0,945.03,267.64,0,1,0,0,0
667,38,8.75,0.1,325.75,-124.25,0,1,0,0,0
668,24,5.85,0.09,136.42,-8.38,0,1,0,0,0
669,23,3.8,0.03,93.05,15.27,1,0,0,0,0
670,20,7.98,0.07,154.13,57.31,1,0,0,0,0
671,46,417.4,0.07,18824.42,-575.35,1,0,0,0,0
672,3,7.28,0.01,33.64,-22.45,0,1,0,0,0
673,30,5.53,0.01,176.15,-125.36,0,1,0,0,0
674,5,10.68,0.01,66.43,-9.45,0,1,0,0,0
675,25,110.98,0.06,2674.18,631.99,0,1,0,0,0
676,50,105.98,0.03,5513.82,1581.93,0,1,0,0,0
677,37,6.68,0.08,241.14,-120.08,0,1,0,0,0
678,8,46.89,0.04,365.22,58.08,0,0,0,1,0
679,31,125.99,0.05,3229.66,695.06,0,0,0,1,0
680,24,195.99,0.0,4010.9375,630.7,0,0,0,1,0
681,47,15.74,0.1,672.46,279.74,0,1,0,0,0
682,49,195.99,0.06,8223.07,2549.4,0,1,0,0,0
683,11,24.92,0.1,259.69,-45.82,0,0,1,0,0
684,9,270.97,0.06,2503.86,-172.48,0,0,1,0,0
685,29,12.28,0.0,374.67,30.63,0,0,1,0,0
686,11,442.14,0.0,5155.35,501.51,0,1,0,0,0
687,7,70.98,0.0,538.51,-88.75,0,1,0,0,0
688,18,210.55,0.05,3780.43,905.57,0,1,0,0,0
689,10,182.55,0.04,1961.68,-367.0,0,1,0,0,0
690,20,32.98,0.04,638.72,-130.88,0,1,0,0,0
691,37,40.98,0.0,1599.54,578.14,0,0,0,1,0
692,2,417.4,0.02,942.42,-634.87,0,0,0,1,0
693,43,35.99,0.06,1290.2065,-160.68,0,0,0,1,0
694,43,19.99,0.07,858.53,-97.54,0,1,0,0,0
695,34,6.68,0.0,245.4,-87.27,0,1,0,0,0
696,47,85.29,0.04,4177.66,85.29,0,1,0,0,0
697,13,4.13,0.0,63.33,-39.96,1,0,0,0,0
698,36,40.89,0.1,1436.55,-4.01,1,0,0,0,0
699,21,40.98,0.06,848.2,163.78,0,1,0,0,0
700,30,22.23,0.0,717.21,217.06,0,1,0,0,0
701,44,14.81,0.08,642.8,-253.11,0,1,0,0,0
702,32,95.95,0.01,3114.05,-1207.18,0,1,0,0,0
703,27,300.98,0.06,8161.93,1261.44,0,1,0,0,0
704,36,37.94,0.06,1314.65,536.87,0,1,0,0,0
705,28,161.55,0.07,4479.16,610.9,0,1,0,0,0
706,13,80.98,0.03,1072.22,149.64,1,0,0,0,0
707,25,13.99,0.06,342.85,-32.42,1,0,0,0,0
708,4,15.04,0.06,62.48,1.06,1,0,0,0,0
709,14,140.85,0.06,1966.26,-34.79,0,1,0,0,0
710,24,4.37,0.01,114.17,-80.05,0,1,0,0,0
711,39,4.98,0.03,197.11,-89.42,0,1,0,0,0
712,15,55.99,0.09,653.871,-311.05,0,1,0,0,0
713,36,65.99,0.01,2039.082,481.7,0,1,0,0,0
714,16,13.99,0.09,225.46,-33.03,0,1,0,0,0
715,38,20.34,0.05,783.96,-1195.29,0,1,0,0,0
716,36,155.99,0.06,4711.244,1380.32,0,1,0,0,0
717,22,48.91,0.0,1132.54,-628.38,0,1,0,0,0
718,16,100.89,0.07,1648.33,-210.14,1,0,0,0,0
719,13,3.69,0.05,50.35,-8.24,0,0,0,1,0
720,48,35.99,0.04,1494.232,479.95,0,1,0,0,0
721,46,30.98,0.02,1483.49,65.82,0,0,1,0,0
722,42,348.21,0.07,14729.36,3277.57,0,0,1,0,0
723,42,6.48,0.1,258.19,-103.27,0,0,0,1,0
724,17,280.98,0.09,4621.1,-635.65,0,1,0,0,0
725,42,9.99,0.01,460.2,-214.39,0,1,0,0,0
726,10,15.01,0.03,155.45,-19.68,0,1,0,0,0
727,50,6.84,0.04,343.26,-287.28,0,1,0,0,0
728,42,3.14,0.04,134.86,-62.84,0,1,0,0,0
729,37,99.23,0.08,3512.9,2093.7,0,1,0,0,0
730,4,85.99,0.1,281.5455,-434.56,0,1,0,0,0
731,23,226.67,0.03,5186.31,1009.38,1,0,0,0,0
732,31,30.98,0.04,983.78,43.72,0,1,0,0,0
733,48,8.01,0.01,410.15,102.58,0,0,1,0,0
734,28,4.98,0.09,135.72,-67.79,0,0,1,0,0
735,37,14.98,0.03,589.63,70.8,0,1,0,0,0
736,3,100.98,0.08,336.84,-160.46,0,1,0,0,0
737,30,14.34,0.1,397.17,7.69,0,1,0,0,0
738,24,83.1,0.0,2094.12,717.12,0,0,1,0,0
739,46,37.94,0.04,1714.02,741.27,0,0,1,0,0
740,34,6.48,0.04,223.59,-66.05,0,1,0,0,0
741,30,9.11,0.03,288.56,60.72,0,1,0,0,0
742,14,155.99,0.01,1892.848,48.99,0,1,0,0,0
743,35,193.17,0.06,6375.28,489.02,0,0,1,0,0
744,29,34.58,0.05,1000.78,109.33,1,0,0,0,0
745,35,15.7,0.05,543.72,-211.13,1,0,0,0,0
746,6,28.48,0.03,165.75,-28.46,1,0,0,0,0
747,11,205.99,0.01,2021.147,-60.39,1,0,0,0,0
748,4,9.27,0.0,42.58,-7.61,0,1,0,0,0
749,49,90.98,0.0,4577.18,205.83,0,1,0,0,0
750,39,20.98,0.04,845.9,52.53,0,1,0,0,0
751,28,39.48,0.04,1082.45,271.87,1,0,0,0,0
752,9,2.61,0.06,23.46,4.58,0,1,0,0,0
753,34,64.98,0.1,2154.34,177.66,1,0,0,0,0
754,40,40.98,0.04,1699.52,734.75,0,0,0,1,0
755,50,15.14,0.03,760.85,-109.1,0,0,0,1,0
756,8,131.12,0.08,1042.25,195.16,1,0,0,0,0
757,29,200.99,0.03,5010.7415,1196.37,1,0,0,0,0
758,40,499.99,0.1,19109.61,-379.29,0,0,1,0,0
759,25,17.78,0.1,409.08,78.86,1,0,0,0,0
760,48,70.71,0.01,3397.72,-912.08,0,1,0,0,0
761,1,376.13,0.07,449.42,-261.61,0,1,0,0,0
762,13,4.76,0.07,59.58,14.49,0,1,0,0,0
763,17,39.48,0.07,642.9,88.72,0,0,1,0,0
764,9,4.91,0.0,47.28,17.05,0,0,1,0,0
765,38,180.98,0.01,6900.13,552.97,0,0,1,0,0
766,10,150.98,0.06,1449.21,-270.0,1,0,0,0,0
767,32,4.77,0.05,162.25,-43.21,0,0,0,1,0
768,27,14.03,0.07,384.9,-108.28,1,0,0,0,0
769,14,5.4,0.02,84.09,-73.14,1,0,0,0,0
770,43,7.28,0.0,319.69,-73.66,0,0,1,0,0
771,48,2.88,0.07,139.86,9.59,0,0,0,1,0
772,6,195.99,0.1,926.585,-655.42,0,0,0,1,0
773,4,5.78,0.06,27.34,-12.38,0,0,1,0,0
774,23,28.48,0.0,683.68,-95.54,0,0,1,0,0
775,26,3.57,0.04,100.41,-69.91,0,1,0,0,0
776,48,200.99,0.05,8101.9875,2369.84,0,1,0,0,0
777,8,195.99,0.07,1313.811,-457.16,0,1,0,0,0
778,28,52.99,0.1,1350.34,-517.17,0,1,0,0,0
779,8,100.98,0.07,861.26,-429.86,0,1,0,0,0
780,20,85.99,0.03,1531.411,365.42,0,1,0,0,0
781,40,1.26,0.04,57.24,-14.1,0,0,0,1,0
782,46,4.98,0.02,247.21,-63.72,0,1,0,0,0
783,27,66.99,0.07,1541.781,14.35,0,1,0,0,0
784,2,6.54,0.01,19.0,-10.73,0,1,0,0,0
785,50,155.06,0.01,8289.51,3051.62,0,1,0,0,0
786,20,2.08,0.04,42.22,-7.73,1,0,0,0,0
787,4,160.98,0.06,653.44,-187.75,1,0,0,0,0
788,22,11.29,0.03,245.96,-33.82,1,0,0,0,0
789,34,29.89,0.04,1014.87,319.52,1,0,0,0,0
790,18,1.68,0.02,35.51,-13.95,1,0,0,0,0
791,39,28.28,0.02,1105.66,-136.2,1,0,0,0,0
792,18,3.89,0.04,78.93,-88.61,0,0,1,0,0
793,37,15.31,0.02,608.33,-70.04,1,0,0,0,0
794,20,7.59,0.0,155.8,27.22,0,1,0,0,0
795,37,5.98,0.0,226.65,46.41,0,1,0,0,0
796,4,2.08,0.02,10.96,-8.02,0,1,0,0,0
797,29,5.98,0.02,185.61,-47.12,0,1,0,0,0
798,29,45.99,0.05,1098.506,218.73,0,0,1,0,0
799,46,3.58,0.06,160.27,-183.36,0,0,1,0,0
800,46,100.98,0.09,4601.02,-129.53,0,0,1,0,0
801,15,5.78,0.1,89.89,-72.28,0,0,1,0,0
802,30,14.34,0.03,447.33,115.21,1,0,0,0,0
803,23,3.69,0.02,104.82,6.84,0,1,0,0,0
804,6,4.91,0.06,34.88,-18.34,0,1,0,0,0
805,17,12.44,0.0,224.09,-27.92,1,0,0,0,0
806,7,65.99,0.05,384.2,-164.46,0,1,0,0,0
807,23,297.64,0.07,6366.52,935.8,0,0,1,0,0
808,4,6.75,0.03,31.01,-4.49,0,1,0,0,0
809,46,7.1,0.05,331.83,-101.25,0,1,0,0,0
810,22,20.95,0.04,446.46,-1.88,0,1,0,0,0
811,31,39.06,0.05,1252.89,339.75,0,1,0,0,0
812,12,3.52,0.04,47.79,-57.75,0,1,0,0,0
813,3,15.51,0.02,63.84,-47.97,0,1,0,0,0
814,29,20.99,0.03,531.063,24.56,0,1,0,0,0
815,10,14.58,0.05,152.84,38.02,0,1,0,0,0
816,33,8.33,0.05,271.14,29.21,0,0,0,1,0
817,26,48.91,0.1,1150.3,418.19,0,0,0,1,0
818,49,6.48,0.06,305.96,-191.49,0,0,1,0,0
819,2,18.97,0.01,48.84,-21.2,0,0,1,0,0
820,37,5.98,0.01,223.74,39.63,0,0,1,0,0
821,2,10.4,0.0,26.82,26.21,0,0,1,0,0
822,23,27.48,0.08,631.99,-43.96,0,1,0,0,0
823,23,17.67,0.08,413.8,51.36,0,0,1,0,0
824,36,8.34,0.0,336.25,25.95,0,0,1,0,0
825,22,205.99,0.02,4001.4685,884.91,0,0,1,0,0
826,30,3.34,0.06,102.95,-175.86,0,0,0,1,0
827,9,6.48,0.01,65.81,-15.44,0,0,0,1,0
828,32,78.65,0.01,2564.45,650.73,0,0,0,1,0
829,7,6.48,0.07,53.55,-43.5,0,0,0,1,0
830,5,243.98,0.08,1244.19,-131.31,0,1,0,0,0
831,4,52.71,0.08,207.55,16.23,0,0,1,0,0
832,29,41.71,0.1,1158.45,267.16,0,1,0,0,0
833,43,60.98,0.1,2568.71,590.77,0,1,0,0,0
834,14,10.98,0.09,154.45,-2.31,0,1,0,0,0
835,23,279.81,0.06,6133.18,1243.17,0,0,0,1,0
836,34,85.99,0.01,2632.4755,1325.82,0,0,1,0,0
837,43,4.28,0.1,170.81,-133.68,0,1,0,0,0
838,31,175.99,0.05,4726.595,1176.48,0,1,0,0,0
839,46,90.97,0.1,3780.16,1265.82,0,1,0,0,0
840,31,65.99,0.05,1784.048,394.45,0,1,0,0,0
841,46,30.44,0.02,1482.01,709.33,0,1,0,0,0
842,14,6.75,0.07,91.75,2.82,0,1,0,0,0
843,31,10.97,0.0,346.57,-116.45,0,1,0,0,0
844,20,10.64,0.01,234.09,-11.69,0,1,0,0,0
845,19,4.06,0.04,82.43,-94.76,0,1,0,0,0
846,31,8.85,0.02,295.97,5.02,0,1,0,0,0
847,29,3.15,0.02,94.5,39.9,0,1,0,0,0
848,39,48.92,0.04,1836.06,437.07,0,0,1,0,0
849,2,8.69,0.03,21.03,-10.48,0,0,1,0,0
850,46,10.98,0.04,507.64,42.76,0,1,0,0,0
851,39,8.01,0.09,301.36,48.45,0,1,0,0,0
852,17,6.48,0.08,114.28,-38.72,0,1,0,0,0
853,49,40.97,0.1,1889.04,182.15,0,1,0,0,0
854,49,154.13,0.1,7002.08,-1640.51,0,1,0,0,0
855,47,2.08,0.08,91.43,-22.9,0,0,1,0,0
856,7,3.8,0.06,27.99,-0.17,0,1,0,0,0
857,6,3.69,0.08,21.07,2.28,0,1,0,0,0
858,37,2.88,0.08,102.46,36.64,0,1,0,0,0
859,43,25.38,0.05,1097.6,216.12,0,1,0,0,0
860,3,5.74,0.08,21.64,-13.33,0,1,0,0,0
861,48,2.89,0.09,128.0,45.51,0,0,1,0,0
862,5,48.91,0.02,252.66,32.86,0,0,1,0,0
863,16,2.58,0.04,44.1,-6.22,0,1,0,0,0
864,45,2.88,0.02,132.31,10.91,1,0,0,0,0
865,47,3.75,0.0,178.51,82.3,0,0,1,0,0
866,15,1.86,0.0,31.32,-30.26,0,0,1,0,0
867,28,65.99,0.05,1538.8655,-186.33,0,0,1,0,0
868,25,11.97,0.07,286.07,-35.94,0,0,0,1,0
869,26,28.53,0.03,733.92,302.8,0,0,0,1,0
870,6,15.28,0.01,99.11,-12.46,0,0,0,1,0
871,17,136.98,0.0,2475.08,958.8,0,1,0,0,0
872,49,30.93,0.0,1610.42,813.35,0,1,0,0,0
873,48,110.98,0.01,5620.2,176.04,0,1,0,0,0
874,26,51.94,0.03,1382.31,372.26,0,1,0,0,0
875,46,19.98,0.01,991.36,212.06,0,1,0,0,0
876,19,78.69,0.07,1410.44,545.11,0,0,1,0,0
877,10,28.53,0.06,268.18,74.64,0,0,1,0,0
878,9,65.99,0.1,477.054,-170.53,0,0,1,0,0
879,35,22.98,0.1,738.69,109.16,0,0,1,0,0
880,5,179.29,0.0,1015.4,-234.59,0,0,1,0,0
881,17,11.09,0.07,184.09,4.79,0,1,0,0,0
882,36,48.04,0.08,1646.05,649.8,1,0,0,0,0
883,46,161.55,0.02,7807.45,1660.15,0,0,1,0,0
884,45,5.81,0.04,261.0,-43.45,0,1,0,0,0
885,4,29.74,0.05,127.56,-41.75,0,1,0,0,0
886,35,3.81,0.01,144.06,-117.27,0,0,1,0,0
887,32,95.95,0.01,3205.24,-1115.99,0,0,1,0,0
888,46,7.89,0.1,339.27,48.59,0,0,1,0,0
889,9,124.49,0.04,902.024,-153.25,0,0,1,0,0
890,34,19.99,0.04,702.79,-44.81,0,0,1,0,0
891,44,16.91,0.06,712.64,-27.72,0,0,1,0,0
892,40,5.81,0.04,239.86,-32.06,1,0,0,0,0
893,48,26.31,0.08,1269.79,-65.33,1,0,0,0,0
